0.0, 4, White, Entry
4.825982758046799, 4, White, Entry
4.825982758046799, 4, White, Exit
4.825982758046799, 2, White, Entry
4.825982758046799, 2, White, Exit
4.825982758046799, 1, White, Entry
4.858968811370369, 1, White, Exit
4.858968811370369, 4, White, Entry
4.858968811370369, 4, White, Exit
4.858968811370369, 2, White, Entry
4.858968811370369, 2, White, Exit
4.858968811370369, 1, White, Entry
4.891988150317877, 1, White, Exit
4.891988150317877, 4, White, Entry
4.891988150317877, 4, White, Exit
4.891988150317877, 2, White, Entry
4.891988150317877, 2, White, Exit
4.891988150317877, 1, White, Entry
4.925972772359618, 1, White, Exit
4.925972772359618, 4, White, Entry
4.925972772359618, 4, White, Exit
4.925972772359618, 2, White, Entry
4.925972772359618, 2, White, Exit
4.925972772359618, 1, White, Entry
4.958992111307126, 1, White, Exit
4.958992111307126, 4, White, Entry
4.958992111307126, 4, White, Exit
4.958992111307126, 3, White, Entry
4.958992111307126, 3, White, Exit
4.958992111307126, 4, White, Entry
4.958992111307126, 4, White, Exit
4.958992111307126, 2, White, Entry
4.958992111307126, 2, White, Exit
4.958992111307126, 1, White, Entry
4.991978164630695, 1, White, Exit
4.991978164630695, 4, White, Entry
4.991978164630695, 4, White, Exit
4.991978164630695, 3, White, Entry
4.991978164630695, 3, White, Exit
4.991978164630695, 4, White, Entry
4.991978164630695, 4, White, Exit
4.991978164630695, 2, White, Entry
4.991978164630695, 2, White, Exit
4.991978164630695, 1, White, Entry
5.024997503578204, 1, White, Exit
5.024997503578204, 4, White, Entry
5.024997503578204, 4, White, Exit
5.024997503578204, 3, White, Entry
5.024997503578204, 3, White, Exit
5.024997503578204, 4, White, Entry
5.024997503578204, 4, White, Exit
5.024997503578204, 2, White, Entry
5.024997503578204, 2, White, Exit
5.024997503578204, 1, White, Entry
5.058982125619944, 1, White, Exit
5.058982125619944, 4, White, Entry
5.058982125619944, 4, White, Exit
5.058982125619944, 3, White, Entry
5.058982125619944, 3, White, Exit
5.058982125619944, 4, White, Entry
5.058982125619944, 4, White, Exit
5.058982125619944, 2, White, Entry
5.058982125619944, 2, White, Exit
5.058982125619944, 1, White, Entry
5.091968178943514, 1, White, Exit
5.091968178943514, 4, White, Entry
5.091968178943514, 4, White, Exit
5.091968178943514, 2, White, Entry
5.091968178943514, 2, White, Exit
5.091968178943514, 1, White, Entry
5.1249875178910225, 1, White, Exit
5.1249875178910225, 4, White, Entry
5.1249875178910225, 4, White, Exit
5.1249875178910225, 2, White, Entry
5.1249875178910225, 2, White, Exit
5.1249875178910225, 1, White, Entry
5.158972139932763, 1, White, Exit
5.158972139932763, 4, White, Entry
5.158972139932763, 4, White, Exit
5.158972139932763, 2, White, Entry
5.158972139932763, 2, White, Exit
5.158972139932763, 1, White, Entry
5.191991478880271, 1, White, Exit
5.191991478880271, 4, White, Entry
5.191991478880271, 4, White, Exit
5.191991478880271, 2, White, Entry
5.191991478880271, 2, White, Exit
5.191991478880271, 1, White, Entry
5.224977532203841, 1, White, Exit
5.224977532203841, 4, White, Entry
5.224977532203841, 4, White, Exit
5.224977532203841, 2, White, Entry
5.224977532203841, 2, White, Exit
5.224977532203841, 1, White, Entry
5.25799687115135, 1, White, Exit
5.25799687115135, 4, White, Entry
5.25799687115135, 4, White, Exit
5.25799687115135, 2, White, Entry
5.25799687115135, 2, White, Exit
5.25799687115135, 1, White, Entry
5.29198149319309, 1, White, Exit
5.29198149319309, 4, White, Entry
5.29198149319309, 4, White, Exit
5.29198149319309, 2, White, Entry
5.29198149319309, 2, White, Exit
5.29198149319309, 1, White, Entry
5.324967546516659, 1, White, Exit
5.324967546516659, 4, White, Entry
5.324967546516659, 4, White, Exit
5.324967546516659, 2, White, Entry
5.324967546516659, 2, White, Exit
5.324967546516659, 1, White, Entry
5.357986885464167, 1, White, Exit
5.357986885464167, 4, White, Entry
5.357986885464167, 4, White, Exit
5.357986885464167, 2, White, Entry
5.357986885464167, 2, White, Exit
5.357986885464167, 1, White, Entry
5.391971507505907, 1, White, Exit
5.391971507505907, 4, White, Entry
5.391971507505907, 4, White, Exit
5.391971507505907, 2, White, Entry
5.391971507505907, 2, White, Exit
5.391971507505907, 1, White, Entry
5.424990846453417, 1, White, Exit
5.424990846453417, 4, White, Entry
5.424990846453417, 4, White, Exit
5.424990846453417, 2, White, Entry
5.424990846453417, 2, White, Exit
5.424990846453417, 1, White, Entry
5.457976899776986, 1, White, Exit
5.457976899776986, 4, White, Entry
5.457976899776986, 4, White, Exit
5.457976899776986, 2, White, Entry
5.457976899776986, 2, White, Exit
5.457976899776986, 1, White, Entry
5.490996238724494, 1, White, Exit
5.490996238724494, 4, White, Entry
5.490996238724494, 4, White, Exit
5.490996238724494, 2, White, Entry
5.490996238724494, 2, White, Exit
5.490996238724494, 1, White, Entry
5.5249808607662345, 1, White, Exit
5.5249808607662345, 4, White, Entry
5.5249808607662345, 4, White, Exit
5.5249808607662345, 2, White, Entry
5.5249808607662345, 2, White, Exit
5.5249808607662345, 1, White, Entry
5.557966914089804, 1, White, Exit
5.557966914089804, 4, White, Entry
5.557966914089804, 4, White, Exit
5.557966914089804, 2, White, Entry
5.557966914089804, 2, White, Exit
5.557966914089804, 1, White, Entry
5.590986253037313, 1, White, Exit
5.590986253037313, 4, White, Entry
5.590986253037313, 4, White, Exit
5.590986253037313, 2, White, Entry
5.590986253037313, 2, White, Exit
5.590986253037313, 1, White, Entry
5.624970875079053, 1, White, Exit
5.624970875079053, 4, White, Entry
5.624970875079053, 4, White, Exit
5.624970875079053, 2, White, Entry
5.624970875079053, 2, White, Exit
5.624970875079053, 1, White, Entry
5.657990214026562, 1, White, Exit
5.657990214026562, 4, White, Entry
5.657990214026562, 4, White, Exit
5.657990214026562, 2, White, Entry
5.657990214026562, 2, White, Exit
5.657990214026562, 1, White, Entry
5.6909762673501305, 1, White, Exit
5.6909762673501305, 4, White, Entry
5.6909762673501305, 4, White, Exit
5.6909762673501305, 2, White, Entry
5.6909762673501305, 2, White, Exit
5.6909762673501305, 1, White, Entry
5.723995606297639, 1, White, Exit
5.723995606297639, 4, White, Entry
5.723995606297639, 4, White, Exit
5.723995606297639, 2, White, Entry
5.723995606297639, 2, White, Exit
5.723995606297639, 1, White, Entry
5.757980228339379, 1, White, Exit
5.757980228339379, 4, White, Entry
5.757980228339379, 4, White, Exit
5.757980228339379, 2, White, Entry
5.757980228339379, 2, White, Exit
5.757980228339379, 1, White, Entry
5.790999567286888, 1, White, Exit
5.790999567286888, 4, White, Entry
5.790999567286888, 4, White, Exit
5.790999567286888, 2, White, Entry
5.790999567286888, 2, White, Exit
5.790999567286888, 1, White, Entry
5.823985620610458, 1, White, Exit
5.823985620610458, 4, White, Entry
5.823985620610458, 4, White, Exit
5.823985620610458, 2, White, Entry
5.823985620610458, 2, White, Exit
5.823985620610458, 1, White, Entry
5.857970242652198, 1, White, Exit
5.857970242652198, 4, White, Entry
5.857970242652198, 4, White, Exit
5.857970242652198, 3, White, Entry
5.857970242652198, 3, White, Exit
5.857970242652198, 4, White, Entry
5.857970242652198, 4, White, Exit
5.857970242652198, 2, White, Entry
5.857970242652198, 2, White, Exit
5.857970242652198, 1, White, Entry
5.890989581599706, 1, White, Exit
5.890989581599706, 4, White, Entry
5.890989581599706, 4, White, Exit
5.890989581599706, 2, White, Entry
5.890989581599706, 2, White, Exit
5.890989581599706, 1, White, Entry
5.923975634923275, 1, White, Exit
5.923975634923275, 4, White, Entry
5.923975634923275, 4, White, Exit
5.923975634923275, 2, White, Entry
5.923975634923275, 2, White, Exit
5.923975634923275, 1, White, Entry
5.957993542588955, 1, White, Exit
5.957993542588955, 4, White, Entry
5.957993542588955, 4, White, Exit
5.957993542588955, 2, White, Entry
5.957993542588955, 2, White, Exit
5.957993542588955, 1, White, Entry
5.990979595912525, 1, White, Exit
5.990979595912525, 4, White, Entry
5.990979595912525, 4, White, Exit
5.990979595912525, 2, White, Entry
5.990979595912525, 2, White, Exit
5.990979595912525, 1, White, Entry
5.990979595912525, 1, White, Exit
5.990979595912525, 2, White, Entry
5.990979595912525, 2, White, Exit
5.990979595912525, 1, White, Entry
6.023998934860034, 1, White, Exit
6.023998934860034, 4, White, Entry
6.023998934860034, 4, White, Exit
6.023998934860034, 2, White, Entry
6.023998934860034, 2, White, Exit
6.023998934860034, 1, White, Entry
6.023998934860034, 1, White, Exit
6.023998934860034, 2, White, Entry
6.023998934860034, 2, White, Exit
6.023998934860034, 1, White, Entry
6.056984988183603, 1, White, Exit
6.056984988183603, 4, White, Entry
6.056984988183603, 4, White, Exit
6.056984988183603, 2, White, Entry
6.056984988183603, 2, White, Exit
6.056984988183603, 1, White, Entry
6.0909696102253434, 1, White, Exit
6.0909696102253434, 4, White, Entry
6.0909696102253434, 4, White, Exit
6.0909696102253434, 2, White, Entry
6.0909696102253434, 2, White, Exit
6.0909696102253434, 1, White, Entry
6.123988949172852, 1, White, Exit
6.123988949172852, 4, White, Entry
6.123988949172852, 4, White, Exit
6.123988949172852, 2, White, Entry
6.123988949172852, 2, White, Exit
6.123988949172852, 1, White, Entry
6.156975002496421, 1, White, Exit
6.156975002496421, 4, White, Entry
6.156975002496421, 4, White, Exit
6.156975002496421, 2, White, Entry
6.156975002496421, 2, White, Exit
6.156975002496421, 1, White, Entry
6.1909929101621, 1, White, Exit
6.1909929101621, 4, White, Entry
6.1909929101621, 4, White, Exit
6.1909929101621, 2, White, Entry
6.1909929101621, 2, White, Exit
6.1909929101621, 1, White, Entry
6.1909929101621, 1, White, Exit
6.1909929101621, 2, White, Entry
6.1909929101621, 2, White, Exit
6.1909929101621, 1, White, Entry
6.22397896348567, 1, White, Exit
6.22397896348567, 4, White, Entry
6.22397896348567, 4, White, Exit
6.22397896348567, 2, White, Entry
6.22397896348567, 2, White, Exit
6.22397896348567, 1, White, Entry
6.22397896348567, 1, White, Exit
6.22397896348567, 2, White, Entry
6.22397896348567, 2, White, Exit
6.22397896348567, 1, White, Entry
6.256998302433178, 1, White, Exit
6.256998302433178, 4, White, Entry
6.256998302433178, 4, White, Exit
6.256998302433178, 2, White, Entry
6.256998302433178, 2, White, Exit
6.256998302433178, 1, White, Entry
6.289984355756748, 1, White, Exit
6.289984355756748, 4, White, Entry
6.289984355756748, 4, White, Exit
6.289984355756748, 2, White, Entry
6.289984355756748, 2, White, Exit
6.289984355756748, 1, White, Entry
6.323968977798488, 1, White, Exit
6.323968977798488, 4, White, Entry
6.323968977798488, 4, White, Exit
6.323968977798488, 2, White, Entry
6.323968977798488, 2, White, Exit
6.323968977798488, 1, White, Entry
6.356988316745997, 1, White, Exit
6.356988316745997, 4, White, Entry
6.356988316745997, 4, White, Exit
6.356988316745997, 2, White, Entry
6.356988316745997, 2, White, Exit
6.356988316745997, 1, White, Entry
6.389974370069567, 1, White, Exit
6.389974370069567, 4, White, Entry
6.389974370069567, 4, White, Exit
6.389974370069567, 2, White, Entry
6.389974370069567, 2, White, Exit
6.389974370069567, 1, White, Entry
6.423992277735246, 1, White, Exit
6.423992277735246, 4, White, Entry
6.423992277735246, 4, White, Exit
6.423992277735246, 2, White, Entry
6.423992277735246, 2, White, Exit
6.423992277735246, 1, White, Entry
6.423992277735246, 1, White, Exit
6.423992277735246, 2, White, Entry
6.423992277735246, 2, White, Exit
6.423992277735246, 1, White, Entry
6.456978331058815, 1, White, Exit
6.456978331058815, 4, White, Entry
6.456978331058815, 4, White, Exit
6.456978331058815, 2, White, Entry
6.456978331058815, 2, White, Exit
6.456978331058815, 1, White, Entry
6.489997670006324, 1, White, Exit
6.489997670006324, 4, White, Entry
6.489997670006324, 4, White, Exit
6.489997670006324, 2, White, Entry
6.489997670006324, 2, White, Exit
6.489997670006324, 1, White, Entry
6.522983723329893, 1, White, Exit
6.522983723329893, 4, White, Entry
6.522983723329893, 4, White, Exit
6.522983723329893, 2, White, Entry
6.522983723329893, 2, White, Exit
6.522983723329893, 1, White, Entry
6.556968345371633, 1, White, Exit
6.556968345371633, 4, White, Entry
6.556968345371633, 4, White, Exit
6.556968345371633, 2, White, Entry
6.556968345371633, 2, White, Exit
6.556968345371633, 1, White, Entry
6.589987684319142, 1, White, Exit
6.589987684319142, 4, White, Entry
6.589987684319142, 4, White, Exit
6.589987684319142, 2, White, Entry
6.589987684319142, 2, White, Exit
6.589987684319142, 1, White, Entry
6.622973737642711, 1, White, Exit
6.622973737642711, 4, White, Entry
6.622973737642711, 4, White, Exit
6.622973737642711, 2, White, Entry
6.622973737642711, 2, White, Exit
6.622973737642711, 1, White, Entry
6.65699164530839, 1, White, Exit
6.65699164530839, 4, White, Entry
6.65699164530839, 4, White, Exit
6.65699164530839, 2, White, Entry
6.65699164530839, 2, White, Exit
6.65699164530839, 1, White, Entry
6.68997769863196, 1, White, Exit
6.68997769863196, 4, White, Entry
6.68997769863196, 4, White, Exit
6.68997769863196, 2, White, Entry
6.68997769863196, 2, White, Exit
6.68997769863196, 1, White, Entry
6.722997037579469, 1, White, Exit
6.722997037579469, 4, White, Entry
6.722997037579469, 4, White, Exit
6.722997037579469, 2, White, Entry
6.722997037579469, 2, White, Exit
6.722997037579469, 1, White, Entry
6.7559830909030385, 1, White, Exit
6.7559830909030385, 4, White, Entry
6.7559830909030385, 4, White, Exit
6.7559830909030385, 2, White, Entry
6.7559830909030385, 2, White, Exit
6.7559830909030385, 1, White, Entry
6.7559830909030385, 1, White, Exit
6.7559830909030385, 2, White, Entry
6.7559830909030385, 2, White, Exit
6.7559830909030385, 1, White, Entry
6.789967712944779, 1, White, Exit
6.789967712944779, 4, White, Entry
6.789967712944779, 4, White, Exit
6.789967712944779, 2, White, Entry
6.789967712944779, 2, White, Exit
6.789967712944779, 1, White, Entry
6.789967712944779, 1, White, Exit
6.789967712944779, 2, White, Entry
6.789967712944779, 2, White, Exit
6.789967712944779, 1, White, Entry
6.822987051892287, 1, White, Exit
6.822987051892287, 4, White, Entry
6.822987051892287, 4, White, Exit
6.822987051892287, 2, White, Entry
6.822987051892287, 2, White, Exit
6.822987051892287, 1, White, Entry
6.855973105215857, 1, White, Exit
6.855973105215857, 4, White, Entry
6.855973105215857, 4, White, Exit
6.855973105215857, 2, White, Entry
6.855973105215857, 2, White, Exit
6.855973105215857, 1, White, Entry
6.888992444163365, 1, White, Exit
6.888992444163365, 4, White, Entry
6.888992444163365, 4, White, Exit
6.888992444163365, 2, White, Entry
6.888992444163365, 2, White, Exit
6.888992444163365, 1, White, Entry
6.922977066205105, 1, White, Exit
6.922977066205105, 4, White, Entry
6.922977066205105, 4, White, Exit
6.922977066205105, 2, White, Entry
6.922977066205105, 2, White, Exit
6.922977066205105, 1, White, Entry
6.955996405152613, 1, White, Exit
6.955996405152613, 4, White, Entry
6.955996405152613, 4, White, Exit
6.955996405152613, 2, White, Entry
6.955996405152613, 2, White, Exit
6.955996405152613, 1, White, Entry
6.988982458476183, 1, White, Exit
6.988982458476183, 4, White, Entry
6.988982458476183, 4, White, Exit
6.988982458476183, 2, White, Entry
6.988982458476183, 2, White, Exit
6.988982458476183, 1, White, Entry
7.022967080517923, 1, White, Exit
7.022967080517923, 4, White, Entry
7.022967080517923, 4, White, Exit
7.022967080517923, 2, White, Entry
7.022967080517923, 2, White, Exit
7.022967080517923, 1, White, Entry
7.022967080517923, 1, White, Exit
7.022967080517923, 2, White, Entry
7.022967080517923, 2, White, Exit
7.022967080517923, 1, White, Entry
7.055986419465432, 1, White, Exit
7.055986419465432, 4, White, Entry
7.055986419465432, 4, White, Exit
7.055986419465432, 2, White, Entry
7.055986419465432, 2, White, Exit
7.055986419465432, 1, White, Entry
7.088972472789002, 1, White, Exit
7.088972472789002, 4, White, Entry
7.088972472789002, 4, White, Exit
7.088972472789002, 2, White, Entry
7.088972472789002, 2, White, Exit
7.088972472789002, 1, White, Entry
7.122990380454681, 1, White, Exit
7.122990380454681, 4, White, Entry
7.122990380454681, 4, White, Exit
7.122990380454681, 2, White, Entry
7.122990380454681, 2, White, Exit
7.122990380454681, 1, White, Entry
7.1559764337782505, 1, White, Exit
7.1559764337782505, 4, White, Entry
7.1559764337782505, 4, White, Exit
7.1559764337782505, 2, White, Entry
7.1559764337782505, 2, White, Exit
7.1559764337782505, 1, White, Entry
7.188995772725759, 1, White, Exit
7.188995772725759, 4, White, Entry
7.188995772725759, 4, White, Exit
7.188995772725759, 2, White, Entry
7.188995772725759, 2, White, Exit
7.188995772725759, 1, White, Entry
7.221981826049329, 1, White, Exit
7.221981826049329, 4, White, Entry
7.221981826049329, 4, White, Exit
7.221981826049329, 2, White, Entry
7.221981826049329, 2, White, Exit
7.221981826049329, 1, White, Entry
7.255999733715008, 1, White, Exit
7.255999733715008, 4, White, Entry
7.255999733715008, 4, White, Exit
7.255999733715008, 2, White, Entry
7.255999733715008, 2, White, Exit
7.255999733715008, 1, White, Entry
7.288985787038578, 1, White, Exit
7.288985787038578, 4, White, Entry
7.288985787038578, 4, White, Exit
7.288985787038578, 2, White, Entry
7.288985787038578, 2, White, Exit
7.288985787038578, 1, White, Entry
7.3219718403621465, 1, White, Exit
7.3219718403621465, 4, White, Entry
7.3219718403621465, 4, White, Exit
7.3219718403621465, 2, White, Entry
7.3219718403621465, 2, White, Exit
7.3219718403621465, 1, White, Entry
7.354991179309655, 1, White, Exit
7.354991179309655, 4, White, Entry
7.354991179309655, 4, White, Exit
7.354991179309655, 2, White, Entry
7.354991179309655, 2, White, Exit
7.354991179309655, 1, White, Entry
7.388975801351395, 1, White, Exit
7.388975801351395, 4, White, Entry
7.388975801351395, 4, White, Exit
7.388975801351395, 2, White, Entry
7.388975801351395, 2, White, Exit
7.388975801351395, 1, White, Entry
7.388975801351395, 1, White, Exit
7.388975801351395, 2, White, Entry
7.388975801351395, 2, White, Exit
7.388975801351395, 1, White, Entry
7.421995140298904, 1, White, Exit
7.421995140298904, 4, White, Entry
7.421995140298904, 4, White, Exit
7.421995140298904, 2, White, Entry
7.421995140298904, 2, White, Exit
7.421995140298904, 1, White, Entry
7.454981193622474, 1, White, Exit
7.454981193622474, 4, White, Entry
7.454981193622474, 4, White, Exit
7.454981193622474, 2, White, Entry
7.454981193622474, 2, White, Exit
7.454981193622474, 1, White, Entry
7.488999101288153, 1, White, Exit
7.488999101288153, 4, White, Entry
7.488999101288153, 4, White, Exit
7.488999101288153, 2, White, Entry
7.488999101288153, 2, White, Exit
7.488999101288153, 1, White, Entry
7.5219851546117225, 1, White, Exit
7.5219851546117225, 4, White, Entry
7.5219851546117225, 4, White, Exit
7.5219851546117225, 2, White, Entry
7.5219851546117225, 2, White, Exit
7.5219851546117225, 1, White, Entry
7.554971207935292, 1, White, Exit
7.554971207935292, 4, White, Entry
7.554971207935292, 4, White, Exit
7.554971207935292, 2, White, Entry
7.554971207935292, 2, White, Exit
7.554971207935292, 1, White, Entry
7.587990546882801, 1, White, Exit
7.587990546882801, 4, White, Entry
7.587990546882801, 4, White, Exit
7.587990546882801, 2, White, Entry
7.587990546882801, 2, White, Exit
7.587990546882801, 1, White, Entry
7.621975168924541, 1, White, Exit
7.621975168924541, 4, White, Entry
7.621975168924541, 4, White, Exit
7.621975168924541, 2, White, Entry
7.621975168924541, 2, White, Exit
7.621975168924541, 1, White, Entry
7.65499450787205, 1, White, Exit
7.65499450787205, 4, White, Entry
7.65499450787205, 4, White, Exit
7.65499450787205, 2, White, Entry
7.65499450787205, 2, White, Exit
7.65499450787205, 1, White, Entry
7.6879805611956185, 1, White, Exit
7.6879805611956185, 4, White, Entry
7.6879805611956185, 4, White, Exit
7.6879805611956185, 2, White, Entry
7.6879805611956185, 2, White, Exit
7.6879805611956185, 1, White, Entry
7.721998468861298, 1, White, Exit
7.721998468861298, 4, White, Entry
7.721998468861298, 4, White, Exit
7.721998468861298, 2, White, Entry
7.721998468861298, 2, White, Exit
7.721998468861298, 1, White, Entry
7.754984522184867, 1, White, Exit
7.754984522184867, 4, White, Entry
7.754984522184867, 4, White, Exit
7.754984522184867, 2, White, Entry
7.754984522184867, 2, White, Exit
7.754984522184867, 1, White, Entry
7.787970575508437, 1, White, Exit
7.787970575508437, 4, White, Entry
7.787970575508437, 4, White, Exit
7.787970575508437, 2, White, Entry
7.787970575508437, 2, White, Exit
7.787970575508437, 1, White, Entry
7.787970575508437, 1, White, Exit
7.787970575508437, 2, White, Entry
7.787970575508437, 2, White, Exit
7.787970575508437, 1, White, Entry
7.820989914455946, 1, White, Exit
7.820989914455946, 4, White, Entry
7.820989914455946, 4, White, Exit
7.820989914455946, 2, White, Entry
7.820989914455946, 2, White, Exit
7.820989914455946, 1, White, Entry
7.820989914455946, 1, White, Exit
7.820989914455946, 2, White, Entry
7.820989914455946, 2, White, Exit
7.820989914455946, 1, White, Entry
7.854974536497686, 1, White, Exit
7.854974536497686, 4, White, Entry
7.854974536497686, 4, White, Exit
7.854974536497686, 2, White, Entry
7.854974536497686, 2, White, Exit
7.854974536497686, 1, White, Entry
7.854974536497686, 1, White, Exit
7.854974536497686, 2, White, Entry
7.854974536497686, 2, White, Exit
7.854974536497686, 1, White, Entry
7.887993875445194, 1, White, Exit
7.887993875445194, 4, White, Entry
7.887993875445194, 4, White, Exit
7.887993875445194, 2, White, Entry
7.887993875445194, 2, White, Exit
7.887993875445194, 1, White, Entry
7.920979928768764, 1, White, Exit
7.920979928768764, 4, White, Entry
7.920979928768764, 4, White, Exit
7.920979928768764, 2, White, Entry
7.920979928768764, 2, White, Exit
7.920979928768764, 1, White, Entry
7.954997836434443, 1, White, Exit
7.954997836434443, 4, White, Entry
7.954997836434443, 4, White, Exit
7.954997836434443, 2, White, Entry
7.954997836434443, 2, White, Exit
7.954997836434443, 1, White, Entry
7.987983889758013, 4, Red, Exit
7.987983889758013, 2, Red, Entry
7.987983889758013, 1, White, Exit
7.987983889758013, 4, White, Entry
7.987983889758013, 4, White, Exit
7.987983889758013, 2, White, Entry
7.987983889758013, 2, White, Exit
7.987983889758013, 1, White, Entry
8.020969943081582, 1, White, Exit
8.020969943081582, 4, White, Entry
8.020969943081582, 4, White, Exit
8.020969943081582, 2, White, Entry
8.020969943081582, 2, White, Exit
8.020969943081582, 1, White, Entry
8.053989282029091, 1, White, Exit
8.053989282029091, 4, White, Entry
8.053989282029091, 4, White, Exit
8.053989282029091, 2, White, Entry
8.053989282029091, 2, White, Exit
8.053989282029091, 1, White, Entry
8.08797390407083, 1, White, Exit
8.08797390407083, 4, White, Entry
8.08797390407083, 4, White, Exit
8.08797390407083, 2, White, Entry
8.08797390407083, 2, White, Exit
8.08797390407083, 1, White, Entry
8.12099324301834, 1, White, Exit
8.12099324301834, 4, White, Entry
8.12099324301834, 4, White, Exit
8.12099324301834, 2, White, Entry
8.12099324301834, 2, White, Exit
8.12099324301834, 1, White, Entry
8.153979296341909, 1, White, Exit
8.153979296341909, 4, White, Entry
8.153979296341909, 4, White, Exit
8.153979296341909, 2, White, Entry
8.153979296341909, 2, White, Exit
8.153979296341909, 1, White, Entry
8.187997204007589, 1, White, Exit
8.187997204007589, 4, White, Entry
8.187997204007589, 4, White, Exit
8.187997204007589, 2, White, Entry
8.187997204007589, 2, White, Exit
8.187997204007589, 1, White, Entry
8.220983257331158, 1, White, Exit
8.220983257331158, 4, White, Entry
8.220983257331158, 4, White, Exit
8.220983257331158, 2, White, Entry
8.220983257331158, 2, White, Exit
8.220983257331158, 1, White, Entry
8.253969310654728, 1, White, Exit
8.253969310654728, 4, White, Entry
8.253969310654728, 4, White, Exit
8.253969310654728, 2, White, Entry
8.253969310654728, 2, White, Exit
8.253969310654728, 1, White, Entry
8.253969310654728, 1, White, Exit
8.253969310654728, 2, White, Entry
8.253969310654728, 2, White, Exit
8.253969310654728, 1, White, Entry
8.286988649602236, 1, White, Exit
8.286988649602236, 4, White, Entry
8.286988649602236, 4, White, Exit
8.286988649602236, 2, White, Entry
8.286988649602236, 2, White, Exit
8.286988649602236, 1, White, Entry
8.320973271643975, 1, White, Exit
8.320973271643975, 4, White, Entry
8.320973271643975, 4, White, Exit
8.320973271643975, 2, White, Entry
8.320973271643975, 2, White, Exit
8.320973271643975, 1, White, Entry
8.353992610591485, 1, White, Exit
8.353992610591485, 4, White, Entry
8.353992610591485, 4, White, Exit
8.353992610591485, 2, White, Entry
8.353992610591485, 2, White, Exit
8.353992610591485, 1, White, Entry
8.386978663915054, 1, White, Exit
8.386978663915054, 4, White, Entry
8.386978663915054, 4, White, Exit
8.386978663915054, 2, White, Entry
8.386978663915054, 2, White, Exit
8.386978663915054, 1, White, Entry
8.420996571580734, 1, White, Exit
8.420996571580734, 4, White, Entry
8.420996571580734, 4, White, Exit
8.420996571580734, 2, White, Entry
8.420996571580734, 2, White, Exit
8.420996571580734, 1, White, Entry
8.453982624904302, 1, White, Exit
8.453982624904302, 4, White, Entry
8.453982624904302, 4, White, Exit
8.453982624904302, 2, White, Entry
8.453982624904302, 2, White, Exit
8.453982624904302, 1, White, Entry
8.486968678227873, 1, White, Exit
8.486968678227873, 4, White, Entry
8.486968678227873, 4, White, Exit
8.486968678227873, 2, White, Entry
8.486968678227873, 2, White, Exit
8.486968678227873, 1, White, Entry
8.51998801717538, 1, White, Exit
8.51998801717538, 4, White, Entry
8.51998801717538, 4, White, Exit
8.51998801717538, 2, White, Entry
8.51998801717538, 2, White, Exit
8.51998801717538, 1, White, Entry
8.51998801717538, 1, White, Exit
8.51998801717538, 2, White, Entry
8.51998801717538, 2, White, Exit
8.51998801717538, 1, White, Entry
8.553972639217122, 1, White, Exit
8.553972639217122, 4, White, Entry
8.553972639217122, 4, White, Exit
8.553972639217122, 2, White, Entry
8.553972639217122, 2, White, Exit
8.553972639217122, 1, White, Entry
8.553972639217122, 1, White, Exit
8.553972639217122, 2, White, Entry
8.553972639217122, 2, White, Exit
8.553972639217122, 1, White, Entry
8.58699197816463, 1, White, Exit
8.58699197816463, 4, White, Entry
8.58699197816463, 4, White, Exit
8.58699197816463, 2, White, Entry
8.58699197816463, 2, White, Exit
8.58699197816463, 1, White, Entry
8.58699197816463, 1, White, Exit
8.58699197816463, 2, White, Entry
8.58699197816463, 2, White, Exit
8.58699197816463, 1, White, Entry
8.6199780314882, 1, White, Exit
8.6199780314882, 4, White, Entry
8.6199780314882, 4, White, Exit
8.6199780314882, 2, White, Entry
8.6199780314882, 2, White, Exit
8.6199780314882, 1, White, Entry
8.6199780314882, 1, White, Exit
8.6199780314882, 2, White, Entry
8.6199780314882, 2, White, Exit
8.6199780314882, 1, White, Entry
8.653995939153878, 1, White, Exit
8.653995939153878, 4, White, Entry
8.653995939153878, 4, White, Exit
8.653995939153878, 2, White, Entry
8.653995939153878, 2, White, Exit
8.653995939153878, 1, White, Entry
8.686981992477449, 1, White, Exit
8.686981992477449, 4, White, Entry
8.686981992477449, 4, White, Exit
8.686981992477449, 2, White, Entry
8.686981992477449, 2, White, Exit
8.686981992477449, 1, White, Entry
8.719968045801018, 1, White, Exit
8.719968045801018, 4, White, Entry
8.719968045801018, 4, White, Exit
8.719968045801018, 2, White, Entry
8.719968045801018, 2, White, Exit
8.719968045801018, 1, White, Entry
8.753985953466698, 1, White, Exit
8.753985953466698, 4, White, Entry
8.753985953466698, 4, White, Exit
8.753985953466698, 2, White, Entry
8.753985953466698, 2, White, Exit
8.753985953466698, 1, White, Entry
8.786972006790267, 1, White, Exit
8.786972006790267, 4, White, Entry
8.786972006790267, 4, White, Exit
8.786972006790267, 2, White, Entry
8.786972006790267, 2, White, Exit
8.786972006790267, 1, White, Entry
8.819991345737774, 1, White, Exit
8.819991345737774, 4, White, Entry
8.819991345737774, 4, White, Exit
8.819991345737774, 2, White, Entry
8.819991345737774, 2, White, Exit
8.819991345737774, 1, White, Entry
8.852977399061345, 1, White, Exit
8.852977399061345, 4, White, Entry
8.852977399061345, 4, White, Exit
8.852977399061345, 2, White, Entry
